Equipment Code,Elevator or Escalator,Asset Class,Station MRN,Station Name,Station Description,Station Complex MRN,Station Complex Description,Subway Line,Borough,X Coordinate,Y Coordinate,Original Installation Date,Latest Installation Date,Service Status Code,Service Status,Service Life,NYCT Owned,Maintained By,Installer,Revenue Machine,ADA Compliant,Street Access,Exposed to Weather,Escalator Rise,Elevator Rise,Elevator Capacity,Elevator Loading Class,Elevator Number of Landings,Escalator Number of Steps,Escalator Step Width,Elevator Direction Serviced,Elevator Order,Elevator Mezzanine 1 Access,Elevator Mezzanine 2 Access,Elevator Platform Access,Notes,Redundant Elevator,Redundant Elevator Street Access,Redundant Elevator Mezzanine Access,Redundant Elevator Access Between Mezzanines,Redundant Elevator Platform Access,Alternative Route,Georeference
EL148,Elevator,Elevator Hydraulic,143,INWOOD-207ST-8AV-A,Inwood-207 St - Station,143,,IND-A-8AV/FULTONST,Manhattan,40.867897,-73.92123,12/30/1999,05/21/2022,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,YES,YES,YES,YES,,,2000,Passenger,2,,,Both,1,+,-,-,207 St & Broadway (NW corner) to mezzanine for Downtown and Brooklyn-bound service.,-,,,,,"If you are on the street:  Take a downtown Bx7 bus to W 185 St and Broadway. Then, proceed west on 184 St to Overlook Terrace for 181 St A station.  If you are on the mezzanine:  See a station agent to re-enter through the faregate and use the elevator to take a Downtown and Brooklyn-bound A to 181 St. Then, use elevators to exit the station and take a Washington Heights-bound Bx7 (185 St and Broadway) to 204 St and Broadway.",POINT (-73.92123 40.867897)
EL256X,Elevator,Elevator Hydraulic,,,,,,,Queens,40.75401,-73.84382,01/01/1900,10/15/1989,INOS,Installed-Non Functioning-Out of Service,17,NO,Private Contractor,AM,NO,YES,NO,NO,,,,,,,,,,,,,3 Landings,,,,,,,POINT (-73.84382 40.75401)
ES456,Escalator,Escalator,447,FLUSHING-MAINST-FLS-7,Flushing-Main St - Station,447,,IRT-C-FLUSHING,Queens,40.759983,-73.828735,03/16/1999,08/13/2021,IFIS,Installed-Functioning-In Service,22,YES,NYCT,KONE,YES,,YES,YES,43',,,,,157,40in,,,,,,Roosevelt Ave (E of Main St) to platform for Manhattan-bound service,,,,,,,POINT (-73.828735 40.759983)
EL142,Elevator,Elevator Hydraulic,153,125ST-8AV-A/B/C/D,125 St - Station,153,,IND-A-8AV/FULTONST,Manhattan,40.810757,-73.95283,12/02/2005,11/23/2024,IFIS,Installed-Functioning-In Service,17,YES,Third-Party Contractor,CANTON,YES,YES,YES,YES,,,2500,Passenger,,,,Both,1,+,-,-,125 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions,-,,,,,"If you are on the street: Take a Fort George-bound M3 bus (St Nicholas Av and 124 St) to 167 St for 168 St A/C Station. For B/D, take a downtown A or C from 168 St to 125 St and transfer. If you're on the platform: Take an uptown A or C to 168 St. Use elevators to exit the station and take an East Village-bound M3 bus (Broadway and 168 St) to St. Nicholas Av and 125 St.",POINT (-73.95283 40.810757)
EL265,Elevator,Elevator Traction,477,72ST-2AV-Q,72 St - Station,477,,IND-S-2AV,Manhattan,40.768505,-73.95831,01/01/2017,01/01/2017,IFIS,Installed-Functioning-In Service,22,YES,NYCT,HOLLISTER-WHITNEY,YES,YES,YES,YES,,,4500,Passenger,,,,Both,3,+,-,-,2nd Ave & 72 St (SE corner) to mezzanine for service in both directions,+,"262, 264, 266, 267","262, 264, 266, 267",,,Use another elevator on this level.,POINT (-73.95831 40.768505)
EL353,Elevator,Elevator Traction,184,BROADWAYJUNCTION-8AV-A/C,Broadway Junction - Station,621,"Broadway Junction (A,C,J,L,Z)",IND-A-8AV/FULTONST,Brooklyn,40.67842,-73.90047,06/01/1950,02/14/2003,IFIS,Installed-Functioning-In Service,22,YES,NYCT,WESTINGHOUSE,NO,NO,NO,NO,,,10000,Freight,,,,,,,,,Freight Elevator At Eny Depot,,,,,,,POINT (-73.90047 40.67842)
EL394,Elevator,Elevator Hydraulic,098,FLUSHINGAV-JAM-J/M,Flushing Av - Station,98,,BMT-J-JAMAICA,Brooklyn,40.700638,-73.942,03/04/2003,10/27/2023,IFIS,Installed-Functioning-In Service,17,YES,Third-Party Contractor,,YES,YES,NO,YES,,,,Passenger,,,,Northbound,1,+,-,+,mezzanine to Jamaica Center and Middle Village-bound platform,-,,,,,"If you are on the mezzanine:  Take a Manhattan-bound J or M to Marcy Av and use the elevator to exit to street. Then cross Broadway to re-enter the station and use the elevator to take a Queens-bound J or M.  Or, use the nearby elevator to exit the station, then either:  For J, take a Williamsburg-bound B46 bus (Broadway and Flushing Av) to Marcy Av J/M/Z station (Broadway and Marcy Av).  For M, take a Kings Plaza-bound B46 bus (Broadway and Flushing Av) to Myrtle Av and transfer to a Ridgewood-bound B54 bus (Myrtle Av and Broadway) to Myrtle-Wyckoff Avs L/M station (Gates Av and Wyckoff Av).  If you are on the platform:  Take a Queens-bound M to Myrtle-Wyckoff Avs station, then either:  Transfer across the platform to a Manhattan-bound M to Flushing Av.  Or, use elevators to exit the station and take a Downtown Brooklyn-bound B54 bus (Myrtle Av and Gates Av) to Myrtle Av and Broadway. Then transfer to a Williamsburg-bound B46 bus (Broadway and Jefferson St) to Flushing Av.",POINT (-73.942 40.700638)
EL746,Elevator,Elevator Hydraulic,038,86ST-4AV-R,86 St - Station,38,,BMT-F-4AV,Brooklyn,40.62269,-74.0284,07/29/2020,07/29/2020,IFIS,Installed-Functioning-In Service,17,YES,NYCT,HUDSON ELEVATOR,YES,YES,NO,NO,,10’-11”,2500,Passenger,2,,,Both,2,-,+,+,mezzanine to platform for service in both directions,-,,,,,"If you are on the mezzanine: Exit through the faregate and use elevator to exit the station. Then, take a Downtown Brooklyn-bound B37 (3 Av and 86 St) to 60 St and proceed towards 4 Av for 59 St N/R station. Then use elevators to enter station for Manhattan-bound R service. If you are on the platform: Take a Manhattan-bound R to 59 St and use elevators to exit the station. Then, take a Bay Ridge-bound B37 (3 Av and 61 St) to 86 St.",POINT (-74.0284 40.62269)
EL425,Elevator,Elevator Hydraulic,451,JUNCTIONBLVD-FLS-7,Junction Blvd - Station,451,,IRT-C-FLUSHING,Queens,40.749306,-73.86939,02/13/2007,02/13/2007,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CANTON,YES,YES,YES,YES,,,3000,Passenger,,,,Both,1,+,+,-,Roosevelt Av & Junction Blvd (NE corner) to mezz and overpass for 7 in both directions.,-,,,,,"If you are on the street:  Take a LaGuardia-bound Q72 bus,  then either:  For Manhattan, transfer at Junction Blvd and Northern Blvd to a Jackson Hts-bound Q49 bus to the end of the route. Enter the subway at Jackson Hts-Roosevelt Av E/F/M/R/7.   For Flushing-Main St, transfer at Junction Blvd and Roosevelt Av to a Flushing-bound Q63 or Q66 bus to the end of the route.  If you are on the overpass:  Take a Flushing-bound 7 to Flushing-Main St. Use the elevator to exit the station and take a Long Island City-bound Q63 or Q66 bus (Main St and Roosevelt Av) to Northern Blvd and Junction Blvd. Transfer to a Rego Park-bound Q72 bus to Roosevelt Av and Junction Blvd.",POINT (-73.86939 40.749306)
EL316,Elevator,Elevator Hydraulic,411,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,Brooklyn Bridge-City Hall - Station,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",IRT-MM-LEXINGTONAV,Manhattan,40.712536,-74.00462,11/19/1992,07/06/2017,IFIS,Installed-Functioning-In Service,17,YES,NYCT,MONGRAIN VERTICAL TRANSPORT,YES,YES,NO,NO,,,2500,Passenger,,,,Northbound,1,-,+,+,mezzanine to uptown 4/5/6 platform,-,,,,,"If you are on the mezzanine:  Use elevator to take a downtown 4 or 5 to Fulton St. Then use elevators to transfer to an uptown 4 or 5.  Or, use elevator to exit staton and take a downtown M55 (Broadway and Warren St) to Cortlandt St. Proceed 1 block north to Fulton St Station.  If you are on the platform: Take an uptown 6 to Bleecker St. Then use elevators to transfer to a downtown 6 to Brooklyn Bridge-City Hall.  Or, take an uptown 6 to Canal St. Use elevator to exit station and take a downtown M55 (Broadway and Walker St) to Chambers St. Proceed one block east to Centre Street.",POINT (-74.00462 40.712536)
ES257X,Escalator,Escalator,406,14ST-UNIONSQ-LEX-4/5/6,14 St-Union Sq - Station,602,"14 St-Union Sq (L,N,Q,R,4,5,6)",IRT-MM-LEXINGTONAV,Manhattan,40.734436,-73.98948,,01/06/2012,IFIS,Installed-Functioning-In Service,22,NO,Private Contractor,AM,YES,,NO,NO,,,,,,,,,,,,,4/5/6 mezzanine to 14 St & 4th Ave (NE corner),,,,,,,POINT (-73.98948 40.734436)
EL482X,Elevator,Elevator Hydraulic,274,COURTSQ-23ST-QBL-E/M,Court Sq-23 St - Station,606,"Court Sq (E,G,M,7)",IND-D-QUEENSBLVD,Queens,40.74776,-73.94471,02/25/2021,02/25/2021,IFIS,Installed-Functioning-In Service,17,NO,Private Contractor,,YES,YES,,,,,,,,,,Both,1,-,-,+,NE corner of 44 Drive and 23 St to mezzanine for E/F service to Manhattan.,-,,,,,If you are on the street:  Take a Flushing-bound Q63 bus (Jackson Av at 44 Dr) to Jackson Av / Queens Blvd for the Queens Plaza E/F/R station. If you are on the platform:  Take a Manhattan-bound E or F to Lexington Av/53 St and transfer across the platform to a Jamaica-bound E or F to Queens Plaza. Exit the station and take a Court Sq-bound Q63 bus (Jackson Av at 42 Rd) to 44 Dr / Jackson Av. Proceed west along 44 Dr to 23 St for Court Sq E/F.,POINT (-73.94471 40.74776)
EL145,Elevator,Elevator Hydraulic,310,96ST-BWY7-1/2/3,96 St - Station,310,,IRT-B-BROADWAY/7AV,Manhattan,40.794216,-73.972206,11/09/2010,11/09/2010,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,YES,YES,NO,NO,,,2500,Passenger,,,,Southbound,2,-,-,+,Broadway (between 95 & 96 St) to downtown platform,-,,,,,"If you are on the street:  Take an uptown 2 or 3 to 135 St. Use the elevator to exit the station and cross Lenox Av. Re-enter the station using the elevator and take a downtown 2 or 3. Or, take an uptown 3 to the terminal at Harlem-148 St. Remain on the train or wait at the platform for a downtown 3. Or, take a downtown M104 bus to 72 St for 1/2/3 service. If you are on the platform: Take a downtown 1, 2 or 3 to 72 St. Then either: Use elevators to transfer to an uptown 1, 2 or 3 to 96 St. Or, use the elevator to exit the station and take an uptown M104 bus (Broadway and W 73 St) to 96 St.",POINT (-73.972206 40.794216)
EL450X,Elevator,Elevator Hydraulic,279,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,Sutphin Blvd-Archer Av-JFK Airport - Station,279,,IND-D-QUEENS/ARCHERAV,Queens,40.70022,-73.80774,03/31/2014,03/31/2014,IFIS,Installed-Functioning-In Service,17,NO,Private Contractor,CANTON,YES,YES,NO,NO,,,,,,,,Both,3,+,-,-,Sutphin Blvd & Archer Ave (SW intersection) to mezzanine for service in both directions,+,448X,448X,,,Use an adjacent elevator.,POINT (-73.80774 40.70022)
EL462,Elevator,Elevator Hydraulic,195,OZONEPARK-LEFFERTSBLVD-LIB-A,Ozone Park-Lefferts Blvd - Station,195,,IND-K-LIBERTYAV,Queens,40.68595,-73.8258,01/17/2018,01/17/2018,IFIS,Installed-Functioning-In Service,17,YES,NYCT,AM,YES,YES,YES,YES,,,,,,,,Both,1,+,-,-,Lefferts Blvd & Liberty Ave to mezzanine for service in both directions,-,,,,,If you are on the street:  Take a Kew Gardens-bound Q10 bus (Lefferts Blvd and Liberty Av) to 101 Av and Lefferts Blvd. Then transfer to a Spring Creek-bound Q8 bus (101 Av and Lefferts Blvd) to Euclid Av A/C station.  If you are on the mezzanine:  See a station agent to re-enter through the faregate and use the elevator to take a Manhattan-bound A to Euclid Av. Then use elevators to exit the station and take a Jamaica-bound Q8 bus (Pitkin Av and Euclid Av) to Lefferts Blvd. Then transfer to a JFK Airport-bound Q10 bus (Lefferts Blvd and 101 Av) to Liberty Av.,POINT (-73.8258 40.68595)
EL761,Elevator,Elevator Hydraulic,051,KINGSHWY-BWY-B/Q,Kings Hwy - Station,51,,BMT-A-BROADWAY/BRIGHTON,Brooklyn,40.60867,-73.95773,10/26/2011,10/26/2011,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,YES,YES,YES,YES,,,2000,Passenger,,,,Southbound,2,-,-,+,South side of Kings Hwy (west of 16 St) to Brighton Beach and Coney Island-bound platform.,-,,,,,"If you are on the street: Take a Manhattan-bound Q to Ave H or B or Q to Church Av and use ramps or elevators to transfer to a Coney Island-bound B or Q. Or, take a westbound B82 bus or B82 SBS to Bay Pkwy D station and use the elevator for subway service.   If you are on the platform: Take a Coney Island-bound Q to Coney Island-Stillwell Av and transfer on the same platform to a Manhattan-bound Q to Kings Hwy.",POINT (-73.95773 40.60867)
ES638X,Escalator,Escalator,402,GRANDCENTRAL-42ST-LEX-4/5/6,Grand Central-42 St - Station,610,"Grand Central-42 St (S,4,5,6,7)",IRT-MM-LEXINGTONAV,Manhattan,40.849506,-73.93359,12/09/2020,12/09/2020,IFIS,Installed-Functioning-In Service,22,NO,Private Contractor,,YES,,,,,,,,,,,,,,,,Platform level for Shuttle service to 42 St and Vanderbilt Ave (NE Corner).,,,,,,,POINT (-73.93359 40.849506)
EL771,Elevator,Elevator Traction,135,LIVONIAAV-CNR-L,Livonia Av - Station,135,,BMT-AY-CANARSIEYD,Brooklyn,40.663868,-73.90065,05/17/2022,05/17/2022,IFIS,Installed-Functioning-In Service,22,YES,NYCT,,YES,YES,YES,YES,,,,,,,,Both,1,+,-,+,Street inside station house to passageway to Canarsie-bound platform,-,,,,,"If you are on the street: For southbound service to Canarsie-Rockaway Pkwy, exit the station and proceed to  Rockaway Av/Livonia Av. Take a Canarsie-bound B60 to Rockaway Pkwy/Farragut Road. Proceed down Rockaway Pkwy to the Canarsie-Rockaway Pkwy L station. For northbound service to Manhattan, exit the station and proceed to Rockaway Av/Livonia Av. Take a Williamsburg Bridge Plaza-bound B60 to Wilson Av/Decatur St. Proceed down Wilson Av to the Wilson Av L station. OR Exit the station and proceed to Pennsylvania Av/Livonia Av. Take a Ridgewood-bound B20 to Decatur St/Wilson Av. Proceed along Wilson Av to the Wilson Av L station. If you are on the passageway: Go back to the Manhattan-bound platform using EL772 and take a Manhattan-bound L to Wilson Ave. Exit the station and proceed to Wilson Av/Cooper St. Take a Canarsie-bound B60 to Rockaway Av/Livonia Av to Rockaway Av/Livonia Av. Proceed to the Livonia Av L station. OR Exit the station and proceed to Wilson Av/Schaefer St. Take a Spring Creek-bound B20 to Pennsylvania Av/Livonia Av. Proceed to the Livonia Av L station. If you are on the platform: Take a Canarsie-Rockaway Pkwy-bound L to Canarsie-Rockaway Pkwy. Exit the station and proceed to Rockaway Pkwy/Glenwood Rd. Take a Williamsburg Bridge Plaza-bound B60 to Rockaway Av/Livonia Av. Proceed to the Livonia Av L station.",POINT (-73.90065 40.663868)
EL439,Elevator,Elevator Hydraulic,261,FORESTHILLS-71AV-QBL-E/F/M/R,Forest Hills-71 Av - Station,261,,IND-D-QUEENSBLVD,Queens,40.721653,-73.844284,05/09/2014,05/09/2014,IFIS,Installed-Functioning-In Service,17,YES,NYCT,MINNESOTA ELEVATOR (MEI),YES,YES,NO,NO,,,2500,Passenger,,,,Southbound,2,+,-,+,mezzanine to Manhattan-bound platform,-,,,,,"If you are on the mezzanine: Use the elevator at the other end of the mezzanine to take a Jamaica-bound E or F to Kew Gardens/Union Tpke. Then use elevators to transfer to a Manhattan-bound E or F to Forest Hills/71 Av.  If you are on the Manhattan-bound platform: Take a Manhattan-bound E, F, M or R to Jackson Hts/Roosevelt Av, then either: Use elevators to transfer to a Forest Hills/71 Av-bound M/R or Jamaica-bound E/F to Forest Hills/71 Av. Or, use elevators to exit the station and take Rockaway Park-bound Q53 SBS (Broadway and 75 St) to Hoffman Dr and Woodhaven Blvd. Then transfer to a South Jamaica-bound Q60 bus to Queens Blvd and 71 Av.",POINT (-73.844284 40.721653)
ES417,Escalator,Escalator,222,ROOSEVELTISLAND-63S-F,Roosevelt Island - Station,222,,IND-T-63ST,Manhattan,40.75882,-73.95275,10/01/1989,07/18/2008,IFIS,Installed-Functioning-In Service,22,YES,NYCT,OK,YES,,NO,NO,14',,,,,56,40,,,,,,Jamaica 179 St-bound platform to lower mezzanine,,,,,,,POINT (-73.95275 40.75882)
EL259,Elevator,Elevator Hydraulic,477,72ST-2AV-Q,72 St - Station,477,,IND-S-2AV,Manhattan,40.767944,-73.95899,01/01/2017,01/01/2017,IFIS,Installed-Functioning-In Service,17,YES,NYCT,EECO (ELEVATOR EQUIP. CO.),YES,YES,NO,NO,,,4500,Passenger,,,,Both,1,+,-,+,mezzanine to platform for service in both directions,-,,,,,If you are on the mezzanine: Use the elevator to exit the station and take a downtown M15 bus to E 64 St. Then proceed to 3 Av and E 63 St for 63 St F/Q Station. If you are on the platform: Take an uptown Q to 86 St and use elevators to exit the station. Then take a downtown M15 bus (E 87 St and 2 Av) to E 72 St.,POINT (-73.95899 40.767944)
ES219,Escalator,Escalator,117,14ST-UNIONSQ-CNR-L,14 St-Union Sq - Station,602,"14 St-Union Sq (L,N,Q,R,4,5,6)",BMT-Q-14ST/CANARSIE,Manhattan,40.73473,-73.990555,09/10/2020,09/10/2020,IFIS,Installed-Functioning-In Service,22,YES,NYCT,,YES,,NO,NO,,,,,,,,,,,,,L platform to mezzanine for access to street and 4/5/6 & N/Q/R/W service,,,,,,,POINT (-73.990555 40.73473)
ES206,Escalator,Escalator,402,GRANDCENTRAL-42ST-LEX-4/5/6,Grand Central-42 St - Station,610,"Grand Central-42 St (S,4,5,6,7)",IRT-L-LEXINGTONAV,Manhattan,40.7515,-73.97644,08/01/1954,05/18/2024,IFIS,Installed-Functioning-In Service,22,YES,NYCT,OK,YES,,NO,NO,40',,,,,123,40,,,,,,main mezzanine to central mezzanine above 7 platform,,,,,,,POINT (-73.97644 40.7515)
ES406,Escalator,Escalator,223,LEXINGTONAV/63ST-63S-F/Q,Lexington Av/63 St - Station,223,,IND-T-63ST,Manhattan,40.76513,-73.96732,10/01/1989,10/01/1989,RNOS,Removed-Non Functioning-Out of Service,22,YES,NYCT,OTIS,YES,,NO,NO,27',,,,,96,40,,,,,,lower mezzanine to intermediate mezzanine for Lexington Ave & 63 St exit,,,,,,,POINT (-73.96732 40.76513)
EL446,Elevator,Elevator Hydraulic,462,COURTSQ-FLS-7,Court Sq - Station,606,"Court Sq (E,G,M,7)",IRT-C-FLUSHING,Queens,40.746136,-73.945404,06/03/2011,06/03/2011,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CANTON,YES,YES,YES,YES,,,2500,Passenger,,,,Both,1,+,-,-,Jackson Ave & 23 St (NE corner) to mezzanine for 7 service in both directions and access to G mezzanine,-,,,,,"If you are on the street:  Proceed north along 23 St and then east along Queens Plaza S to the Queensboro Plaza N/W/7 station.  If you are on the mezzanine:  To exit: see a station agent to re-enter faregate and take a Flushing-bound 7 to Queensboro Plaza. Exit the station via elevator EL-478 and proceed west along Queens Plaza S and then south along 23 St.  For G, proceed west along Queens Plaza S to 21 St and take a Downtown Brooklyn-bound B62 bus to Manhattan Av/Greenpoint Av for the Greenpoint Av G station.",POINT (-73.945404 40.746136)
EL16X,Elevator,Elevator Hydraulic,021,CORTLANDTST-BWY-R,Cortlandt St - Station,624,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",BMT-B-BROADWAY,Manhattan,40.710667,-74.01103,09/11/2018,01/02/1900,IFIS,Installed-Functioning-In Service,17,NO,Private Contractor,,YES,YES,NO,NO,,,,Passenger,,,,Southbound,3,+,+,+,"Oculus main level to Fulton Center level, balcony, and mezzanine for downtown R/W service",+,,17X,17X,17X,Use another elevator on this level.,POINT (-74.01103 40.710667)
EL127,Elevator,Elevator Hydraulic,430,SIMPSONST-LWP-2/5,Simpson St - Station,430,,IRT-F-LENOX/WHITEPLAINS,Bronx,40.82391,-73.89301,08/01/1989,07/08/2016,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CANTON,YES,YES,YES,YES,,,2500,Passenger,,,,Northbound,1,-,-,+,Westchester Ave & Simpson St (SW corner) to Bronx-bound platform,-,,,,,"If you are on the street:  Take a downtown 2 or 5 to 3 Av-149 St and use elevators to transfer to an uptown 2 or 5  to Simpson St. Or, take a Botanic Garden-bound Bx19 bus (Southern Blvd and Westchester Av) to  Boston Rd and transfer to a Westchester Sq-bound Bx21 bus to Morris Park Av and  Adams St for E 180 St 2/5 station.  If you are on the platform:  Contact a station agent to re-enter through the faregate and take an uptown 2 or 5 to E  180 St.  Then either:  Use elevators to transfer to a downtown 2 or 5 to Simpson St.  Or,  Take a Mott Haven-bound Bx21 bus (Morris Park Av and E 180 St) to Southern Blvd.  Then transfer to a Riverbank Park-bound Bx19 bus to Southern Blvd and Westchester  Av.",POINT (-73.89301 40.82391)
EL323,Elevator,Elevator Hydraulic,345,CROWNHTS-UTICAAV-EPK-3/4,Crown Hts-Utica Av - Station,345,,IRT-E-EASTERNPKWY,Brooklyn,40.66887,-73.93199,12/21/2004,12/21/2004,RNOS,Removed-Non Functioning-Out of Service,17,YES,NYCT,CANTON,YES,YES,NO,NO,,,2000,Passenger,,,,Both,2,-,+,+,mezzanine (eastern entrance near Utica Ave) to platforms for service in both directions,-,,,,,Both elevators at this station are out of service for replacement.  If you are on the Manhattan-bound platform: Take a Manhattan-bound 3 to Eastern Pkwy. Proceed north along Washington Av to St. Johns Pl and take a Crown Heights-bound B45 bus to St. Johns Pl/Utica Av. Proceed south along Utica Av to Eastern Pkwy.  If you are on the New Lots Av-bound platform: See conductor in accessible boarding area for assistance. Take a Manhattan-bound 4 to Atlantic Av-Barclays Ctr and then take a New Lots Av-bound 3 or a Flatbush Av-bound 2 to Eastern Pkwy. Proceed north along Washington Av to St. Johns Pl and take a Crown Heights-bound B45 bus to St. Johns Pl/Utica Av. Proceed south along Utica Av to Eastern Pkwy.,POINT (-73.93199 40.66887)
